url,title,price,lat,lon,Балкон,Балкон остеклён,Безопасность,Бывшее общежитие,Возможен обмен,Высота потолков,Год постройки,Город,Дверь,Жилой комплекс,Интернет,Квартира меблирована,Парковка,Площадь,Пол,Санузел,Состояние квартиры,Телефон,Тип дома,Этаж
https://krisha.kz/a/show/1012942847,"1-комнатная квартира · 44 м² · 3/4 этаж, Жумекен Нажимеденов 33",22000000,51.11614418398,71.500186139302,,,,нет,Нет,3 м,2026,"Астана, Сарайшык р-н",,A-City,,,паркинг,44 м²,,,,,монолитный,3 из 4
https://krisha.kz/a/show/1012272362,"1-комнатная квартира · 40.4 м² · 3/8 этаж, Просп. Кабанбай батыра 58Б",30500000,51.095727000153,71.406103,балкон,да,"домофон, кодовый замок, видеонаблюдение",нет,Нет,3 м,2017,"Астана, Есильский р-н",,,,полностью,,40.4 м²,ламинат,,,,кирпичный,3 из 8
https://krisha.kz/a/show/1012122041,"1-комнатная квартира · 42 м² · 16/22 этаж, ул. Шокана Уалиханова 5 — Иманова",24000000,51.164453999485,71.440122,,,,,Нет,2.8 м,2008,"Астана, р-н Байконур",,Москва,,,паркинг,"42 м², Площадь кухни — 10 м²",,,,,монолитный,16 из 22
https://krisha.kz/a/show/1010522017,"2-комнатная квартира · 41 м² · 5/12 этаж, Казыбек би 41",30499000,51.096908646153,71.382093393245,,,"домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2025,"Астана, Нура р-н",металлическая,Salman City,,,паркинг,41 м²,ламинат,совмещенный,свежий ремонт,,монолитный,5 из 12
https://krisha.kz/a/show/1011935117,"2-комнатная квартира · 64 м² · 4/5 этаж, ул. Е-652 4",31500000,51.058890325144,71.420355894176,балкон и лоджия,да,,нет,Да,2.5 м,2016,"Астана, Есильский р-н",металлическая,Family Town,оптика,,паркинг,"64 м², Площадь кухни — 9 м²",,совмещенный,"не новый, но аккуратный ремонт",,кирпичный,4 из 5
https://krisha.kz/a/show/1012336617,"2-комнатная квартира · 50 м² · 11/12 этаж, ул. Аскара Токпанова",36500000,51.141295926264,71.456717117941,,,,,Да,3.3 м,2025,"Астана, Алматы р-н",,Tumar Exclusive,,,паркинг,"50 м², Площадь кухни — 21 м²",,,,,монолитный,11 из 12
https://krisha.kz/a/show/1012122041,"1-комнатная квартира · 42 м² · 16/22 этаж, ул. Шокана Уалиханова 5 — Иманова",24000000,51.164453999485,71.440122,,,,,Нет,2.8 м,2008,"Астана, р-н Байконур",,Москва,,,паркинг,"42 м², Площадь кухни — 10 м²",,,,,монолитный,16 из 22
https://krisha.kz/a/show/1010522017,"2-комнатная квартира · 41 м² · 5/12 этаж, Казыбек би 41",30499000,51.096908646153,71.382093393245,,,"домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2025,"Астана, Нура р-н",металлическая,Salman City,,,паркинг,41 м²,ламинат,совмещенный,свежий ремонт,,монолитный,5 из 12
https://krisha.kz/a/show/1011935117,"2-комнатная квартира · 64 м² · 4/5 этаж, ул. Е-652 4",31500000,51.058890325144,71.420355894176,балкон и лоджия,да,,нет,Да,2.5 м,2016,"Астана, Есильский р-н",металлическая,Family Town,оптика,,паркинг,"64 м², Площадь кухни — 9 м²",,совмещенный,"не новый, но аккуратный ремонт",,кирпичный,4 из 5
https://krisha.kz/a/show/1012336617,"2-комнатная квартира · 50 м² · 11/12 этаж, ул. Аскара Токпанова",36500000,51.141295926264,71.456717117941,,,,,Да,3.3 м,2025,"Астана, Алматы р-н",,Tumar Exclusive,,,паркинг,"50 м², Площадь кухни — 21 м²",,,,,монолитный,11 из 12
https://krisha.kz/a/show/1012336607,"3-комнатная квартира · 90 м² · 13/16 этаж, Мкр. Самал 3",52000000,51.15464109972,71.429952,балкон,да,"решетки на окнах, домофон, видеонаблюдение, консьерж",нет,Нет,2.6 м,2000,"Астана, Сарыарка р-н",бронированная,,ADSL,полностью,рядом охраняемая стоянка,"90 м², Площадь кухни — 15 м²",ламинат,2 с/у и более,,есть возможность подключения,,13 из 16
https://krisha.kz/a/show/670293742,"2-комнатная квартира · 59.9 м² · 1/6 этаж, А 82 улица 2",31000000,51.117475146232,71.53128764677,лоджия,да,"домофон, видеонаблюдение",нет,Да,,2021,"Астана, Алматы р-н",металлическая,,,,паркинг,"59.9 м², Площадь кухни — 11.5 м²",линолеум,совмещенный,свежий ремонт,,монолитный,1 из 6
https://krisha.kz/a/show/1012336542,"3-комнатная квартира · 97 м² · 4/23 этаж, Просп. Сарыарка 1Б",55000000,51.158988099473,71.409645799794,балкон и лоджия,да,,нет,Нет,2.7 м,2009,"Астана, Сарыарка р-н",бронированная,Симфония,оптика,,паркинг,"97 м², Площадь кухни — 14 м²",,раздельный,,отдельный,монолитный,4 из 23
https://krisha.kz/a/show/1011339870,"2-комнатная квартира · 68.8 м² · 5/8 этаж, Шамши Калдаяков 8",75000000,51.117344326624,71.460803930655,,,"охрана, домофон, видеонаблюдение, видеодомофон, консьерж",нет,Нет,3 м,2023,"Астана, Сарайшык р-н",металлическая,Monaco Residence,,полностью,паркинг,"68.8 м², Площадь кухни — 11.3 м²",ламинат,,свежий ремонт,,монолитный,5 из 8
https://krisha.kz/a/show/1012942211,"2-комнатная квартира · 47 м² · 10/10 этаж, Кошкарбаева 60В — Жанибекова",26000000,51.134222284982,71.517115486827,лоджия,да,"охрана, домофон, кодовый замок, видеонаблюдение",нет,Да,3 м,2026,"Астана, Алматы р-н",металлическая,Ясин,,полностью,паркинг,"47 м², Площадь кухни — 6 м²",ламинат,совмещенный,,,кирпичный,10 из 10
https://krisha.kz/a/show/1012942159,"2-комнатная квартира · 44 м² · 7/13 этаж, Тауелсиздик 34/9",38990000,51.138057025172,71.467113383067,лоджия,да,,нет,Нет,3 м,2022,"Астана, Алматы р-н",,СОЗАК,,полностью,,"44 м², Площадь кухни — 14 м²",ламинат,,свежий ремонт,,кирпичный,7 из 13
https://krisha.kz/a/show/1012398419,"1-комнатная квартира · 34 м² · 2/9 этаж, ул. А-108 24",18000000,51.131220833247,71.55540465112,балкон,да,"домофон, видеонаблюдение",нет,Да,2.55 м,2021,Астана,металлическая,,ADSL,частично,,34 м²,ламинат,совмещенный,,,,2 из 9
https://krisha.kz/a/show/1010105343,"1-комнатная квартира · 42 м² · 5/7 этаж, Мангилик Ел 68Б",30500000,51.073198680146,71.420176357218,,,,нет,Нет,3 м,2025,"Астана, Есильский р-н",,Sati Park House,,,паркинг,42 м²,,,,,кирпичный,5 из 7
https://krisha.kz/a/show/1012368464,"1-комнатная квартира · 28 м² · 5/5 этаж, Манаса 20/2",13999999,51.161265268997,71.496682032739,балкон,,"домофон, видеонаблюдение",нет,Нет,2.5 м,2011,"Астана, Алматы р-н",металлическая,Солнечный город,ADSL,частично,,"28 м², Площадь кухни — 25 м²",линолеум,совмещенный,свежий ремонт,есть возможность подключения,кирпичный,5 из 5
https://krisha.kz/a/show/1011310973,"1-комнатная квартира · 42 м² · 8/9 этаж, Керей-Жанибек хандар 50/3 — Сфера парк",35500000,51.103279724796,71.450352470759,лоджия,,,нет,Нет,2.7 м,2022,"Астана, Есильский р-н",,Capital Park. Water,,частично,паркинг,"42 м², Площадь кухни — 11.3 м²",,совмещенный,свежий ремонт,,монолитный,8 из 9
https://krisha.kz/a/show/1012544370,"2-комнатная квартира · 61 м² · 7/8 этаж, Бокейхана 21А — Самал парк",35000000,51.096411,71.431372,,,,,Нет,2.6 м,2019,"Астана, Есильский р-н",,,,,,"61 м², Площадь кухни — 10.2 м²",,,"не новый, но аккуратный ремонт",,кирпичный,7 из 8
